0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.0;0.0;
0.0;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.891;
0.5445;0.891;
0.5445;0.891;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.891;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;-0.891;
0.5445;-0.891;
0.5445;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.0;0.891;
0.0;0.891;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.5445;0.0;
0.0;-0.891;
0.0;-0.891;
0.5445;0.0;
0.0;0.891;
0.5445;0.0;
0.5445;0.0;
